Short_name_row;Short_name_col;p_corrected;cor;abs_cor;cor_d
Heat fuel - occupied;Employed pop age >16;0;0.982976338989237;0.982976338989237;p
Civilian age 19-64;Employed pop age >16;0;0.992555514779472;0.992555514779472;p
Take public transportation to work;Employed pop age >16;0;0.570848816360746;0.570848816360746;p
Ancestry All;Employed pop age >16;0;0.983991301233822;0.983991301233822;p
Workers, age >16;Employed pop age >16;0;0.999497417803059;0.999497417803059;p
Total labor force age 19-64;Employed pop age >16;0;0.998063919425333;0.998063919425333;p
Children, age <6;Employed pop age >16;0;0.952827208147836;0.952827208147836;p
Mexican;Employed pop age >16;0;0.518977668701796;0.518977668701796;p
All Housing;Employed pop age >16;0;0.97348157998455;0.97348157998455;p
Occupied tenure;Employed pop age >16;0;0.982976338989237;0.982976338989237;p
Not labor force;Employed pop age >16;0;0.911938024886536;0.911938024886536;p
Age <18;Employed pop age >16;0;0.933733351983734;0.933733351983734;p
Age >5;Employed pop age >16;0;0.984618704714682;0.984618704714682;p
Value of homes;Employed pop age >16;0;0.942648060022352;0.942648060022352;p
Male >15y;Employed pop age >16;0;0.988789076743945;0.988789076743945;p
Age >=25;Employed pop age >16;0;0.987665146746293;0.987665146746293;p
Civilian population;Employed pop age >16;0;0.98452001970215;0.98452001970215;p
Citizen, age >18;Employed pop age >16;0;0.978815505107913;0.978815505107913;p
Grands care for grandkids <18;Employed pop age >16;0;0.698023508265675;0.698023508265675;p
Total employed;Employed pop age >16;0;1;1;p
All mortgage status;Employed pop age >16;0;0.942648060022352;0.942648060022352;p
Female, age15-50, w child<1y;Employed pop age >16;0;0.935967061284184;0.935967061284184;p
All Households;Employed pop age >16;0;0.982976338989237;0.982976338989237;p
Age >16;Employed pop age >16;0;0.987824798339083;0.987824798339083;p
Civilian labor force;Employed pop age >16;0;0.998586073050436;0.998586073050436;p
Employed people;Employed pop age >16;0;0.9995465772177;0.9995465772177;p
Female >15y;Employed pop age >16;0;0.98304569611499;0.98304569611499;p
Speak Spanish;Employed pop age >16;0;0.568111305181831;0.568111305181831;p
Occupants/room;Employed pop age >16;0;0.982976338989237;0.982976338989237;p
Civilian, all;Employed pop age >16;0;0.98452001970215;0.98452001970215;p
Not Hispanic/Latino;Employed pop age >16;0;-0.56468437646054;0.56468437646054;n
Only speak Spanish;Employed pop age >16;0;0.508954768835345;0.508954768835345;p
Family income, $200k+;Employed ;0;0.665613370017583;0.665613370017583;p
Home $ 300-500k;Employed ;0;0.543203689072695;0.543203689072695;p
Income 150k-200k;Employed ;0;0.51454767467058;0.51454767467058;p
Bachelors degree+;Employed ;0;0.793696599077653;0.793696599077653;p
Income >200k;Employed ;0;0.626698113063868;0.626698113063868;p
High school grad;Employed ;0;-0.581555562667088;0.581555562667088;n
Bachelors degree;Employed ;0;0.731640177607166;0.731640177607166;p
Home $ 500k-1m;Employed ;0;0.560442335072648;0.560442335072648;p
Grad/professional degree;Employed ;0;0.735401852651622;0.735401852651622;p
Construction employees;Natural resources/maintenance employees;0;0.702207960361428;0.702207960361428;p
Employed ;Production/transportation/shipment employees;0;-0.638796859683491;0.638796859683491;n
Bachelors degree;Production/transportation/shipment employees;0;-0.567360536857365;0.567360536857365;n
Manufacturing employees;Production/transportation/shipment employees;0;0.575223783843204;0.575223783843204;p
Bachelors degree+;Production/transportation/shipment employees;0;-0.577055378015788;0.577055378015788;n
F age>16;Total employed;0;0.983291923656474;0.983291923656474;p
Age <18;Total employed;0;0.933733351983734;0.933733351983734;p
Age >16;Total employed;0;0.987824798339083;0.987824798339083;p
Rent/income;Total employed;0;0.868090670451692;0.868090670451692;p
Not Hispanic/Latino;Total employed;0;-0.56468437646054;0.56468437646054;n
All Households;Total employed;0;0.982976338989237;0.982976338989237;p
Gross rent;Total employed;0;0.862416863186528;0.862416863186528;p
C age 6-17;Total employed;0;0.918369263872126;0.918369263872126;p
Citizen, age >18;Total employed;0;0.978815505107913;0.978815505107913;p
Grands care for grandkids <18;Total employed;0;0.698023508265675;0.698023508265675;p
All (hispanic/latino test);Total employed;0;0.983991301233822;0.983991301233822;p
Civilian, all;Total employed;0;0.98452001970215;0.98452001970215;p
Employed people;Total employed;0;0.9995465772177;0.9995465772177;p
Civilian population;Total employed;0;0.98452001970215;0.98452001970215;p
Female, age15-50, w child<1y;Total employed;0;0.935967061284184;0.935967061284184;p
Heat fuel - occupied;Total employed;0;0.982976338989237;0.982976338989237;p
Civilian age 19-64;Total employed;0;0.992555514779472;0.992555514779472;p
Grandparent w/ grandchild <18;Total employed;0;0.790609582180779;0.790609582180779;p
Not labor force;Total employed;0;0.911938024886536;0.911938024886536;p
Civilian labor force;Total employed;0;0.998586073050436;0.998586073050436;p
Age 18 - 64;Total employed;0;0.991783119815672;0.991783119815672;p
Hispanic/Latino;Total employed;0;0.564684376460599;0.564684376460599;p
Value of homes;Total employed;0;0.942648060022352;0.942648060022352;p
All income;Total employed;0;0.982976338989237;0.982976338989237;p
Families;Total employed;0;0.969703116084137;0.969703116084137;p
Age >=25;Total employed;0;0.987665146746293;0.987665146746293;p
Total labor force age 19-64;Total employed;0;0.998063919425333;0.998063919425333;p
Occupied tenure;Total employed;0;0.982976338989237;0.982976338989237;p
Non-Hispanic White;Total employed;0;-0.57810248396727;0.57810248396727;n
Mexican;Total employed;0;0.518977668701796;0.518977668701796;p
Workers, age >16;Total employed;0;0.999497417803059;0.999497417803059;p
Civilian age <19;Total employed;0;0.936277990727614;0.936277990727614;p
Children, age <6;Total employed;0;0.952827208147836;0.952827208147836;p
All computers/internet;Total employed;0;0.982976338989237;0.982976338989237;p
Take public transportation to work;Total employed;0;0.570848816360746;0.570848816360746;p
All Housing;Total employed;0;0.97348157998455;0.97348157998455;p
Ancestry All;Total employed;0;0.983991301233822;0.983991301233822;p
Unemployed;Total employed;0;0.77436163660054;0.77436163660054;p
Non family(NF);Total employed;0;0.878526047222333;0.878526047222333;p
Age >65;Total employed;0;0.903005754386508;0.903005754386508;p
All bedrooms;Total employed;0;0.97348157998455;0.97348157998455;p
Bottled/tank/LP gas;Agriculture/hunting/mining employees;0;0.533934640420039;0.533934640420039;p
Bachelors degree+;Prof/science/admin employees;0;0.516907706224062;0.516907706224062;p
Home $ 500k-1m;Prof/science/admin employees;0;0.504886643502878;0.504886643502878;p
Family income, $200k+;Prof/science/admin employees;0;0.53932047230186;0.53932047230186;p
Civilian labor force;All Worker Class;0;0.998586073050436;0.998586073050436;p
Gross rent;All Worker Class;0;0.862416863186528;0.862416863186528;p
Not Hispanic/Latino;All Worker Class;0;-0.56468437646054;0.56468437646054;n
Total labor force age 19-64;All Worker Class;0;0.998063919425333;0.998063919425333;p
SMOC w/o mortgage;All Worker Class;0;0.877983462846847;0.877983462846847;p
Age >=25;All Worker Class;0;0.987665146746293;0.987665146746293;p
Occupied houses;All Worker Class;0;0.982976338989237;0.982976338989237;p
Civilian age <19;All Worker Class;0;0.936277990727614;0.936277990727614;p
Age >18, total;All Worker Class;0;0.988402362493769;0.988402362493769;p
All computers/internet;All Worker Class;0;0.982976338989237;0.982976338989237;p
Cost/mo w/ mortgage;All Worker Class;0;0.94926555155136;0.94926555155136;p
Age <18;All Worker Class;0;0.933733351983734;0.933733351983734;p
All units in structure;All Worker Class;0;0.97348157998455;0.97348157998455;p
Age >1;All Worker Class;0;0.983901214850809;0.983901214850809;p
Age >65, total;All Worker Class;0;0.902251257447846;0.902251257447846;p
Employed pop age >16;All Worker Class;0;1;1;p
Employed people;All Worker Class;0;0.9995465772177;0.9995465772177;p
Civilian age >18;All Worker Class;0;0.988557927859347;0.988557927859347;p
Families;All Worker Class;0;0.969703116084137;0.969703116084137;p
Age >65;All Worker Class;0;0.903005754386508;0.903005754386508;p
Civilian, all;All Worker Class;0;0.98452001970215;0.98452001970215;p
All bedrooms;All Worker Class;0;0.97348157998455;0.97348157998455;p
Female, age15-50, w child<1y;All Worker Class;0;0.935967061284184;0.935967061284184;p
All (hispanic/latino test);All Worker Class;0;0.983991301233822;0.983991301233822;p
Only speak Spanish;All Worker Class;0;0.508954768835345;0.508954768835345;p
Age >16;All Worker Class;0;0.987824798339083;0.987824798339083;p
Grandparent w/ grandchild <18;All Worker Class;0;0.790609582180779;0.790609582180779;p
Male >15y;All Worker Class;0;0.988789076743945;0.988789076743945;p
Limited English speaking;All Worker Class;0;0.611968007474714;0.611968007474714;p
Total employed;All Worker Class;0;1;1;p
Grands care for grandkids <18;All Worker Class;0;0.698023508265675;0.698023508265675;p
Occupants/room;All Worker Class;0;0.982976338989237;0.982976338989237;p
Foreign Born, citizenship status;All Worker Class;0;0.828481898597023;0.828481898597023;p
Civilian population;All Worker Class;0;0.98452001970215;0.98452001970215;p
Heat fuel - occupied;All Worker Class;0;0.982976338989237;0.982976338989237;p
Mexican;All Worker Class;0;0.518977668701796;0.518977668701796;p
Children, age <6;All Worker Class;0;0.952827208147836;0.952827208147836;p
All mortgage status;All Worker Class;0;0.942648060022352;0.942648060022352;p
Sex/age all;All Worker Class;0;0.983991301233822;0.983991301233822;p
Not labor force;All Worker Class;0;0.911938024886536;0.911938024886536;p
In school, age >3;All Worker Class;0;0.945548757517848;0.945548757517848;p
All rooms;All Worker Class;0;0.97348157998455;0.97348157998455;p
C age 6-17;All Worker Class;0;0.918369263872126;0.918369263872126;p
Foreign Born, place of birth;All Worker Class;0;0.653452064771952;0.653452064771952;p
Non-English speaker;All Worker Class;0;0.663453588638655;0.663453588638655;p
Unemployed;All Worker Class;0;0.77436163660054;0.77436163660054;p
SMOC/income w/o morg.;All Worker Class;0;0.878376822882006;0.878376822882006;p
All vehicles allowed;All Worker Class;0;0.982976338989237;0.982976338989237;p
F age>16;All Worker Class;0;0.983291923656474;0.983291923656474;p
Native, US born;All Worker Class;0;-0.661644280994188;0.661644280994188;n
Age >5, English only;All Worker Class;0;-0.66345358863866;0.66345358863866;n
Total population;All Worker Class;0;0.983991301233822;0.983991301233822;p
Workers, age >16;All Worker Class;0;0.999497417803059;0.999497417803059;p
Rent/income;All Worker Class;0;0.868090670451692;0.868090670451692;p
Pop in households;All Worker Class;0;0.983854989856117;0.983854989856117;p
SMOC/income w/morg.;All Worker Class;0;0.948984474064483;0.948984474064483;p
Non-Hispanic White;All Worker Class;0;-0.57810248396727;0.57810248396727;n
1 unit detached;All Worker Class;0;-0.546803899264902;0.546803899264902;n
3-4 families per building;All Worker Class;0;0.54450402598162;0.54450402598162;p
Female >15y;All Worker Class;0;0.98304569611499;0.98304569611499;p
All Race(alone or combo);All Worker Class;0;0.983991301233822;0.983991301233822;p
Value of homes;All Worker Class;0;0.942648060022352;0.942648060022352;p
Age 18 - 64;All Worker Class;0;0.991783119815672;0.991783119815672;p
Occupied tenure;All Worker Class;0;0.982976338989237;0.982976338989237;p
Hispanic/Latino;All Worker Class;0;0.564684376460599;0.564684376460599;p
Age >5;All Worker Class;0;0.984618704714682;0.984618704714682;p
All Housing;All Worker Class;0;0.97348157998455;0.97348157998455;p
Native;All Worker Class;0;-0.653452064771932;0.653452064771932;n
Civilian age 19-64;All Worker Class;0;0.992555514779472;0.992555514779472;p
Ancestry All;All Worker Class;0;0.983991301233822;0.983991301233822;p
All Households;All Worker Class;0;0.982976338989237;0.982976338989237;p
Non family(NF);All Worker Class;0;0.878526047222333;0.878526047222333;p
Take public transportation to work;All Worker Class;0;0.570848816360746;0.570848816360746;p
All income;All Worker Class;0;0.982976338989237;0.982976338989237;p
All race;All Worker Class;0;0.983991301233822;0.983991301233822;p
Citizen, age >18;All Worker Class;0;0.978815505107913;0.978815505107913;p
Speak Spanish;All Worker Class;0;0.568111305181831;0.568111305181831;p
Government worker;Private wage/salary;0;-0.643183322576087;0.643183322576087;n
Public admin employees;Government worker;0;0.664892223960399;0.664892223960399;p
Private wage/salary;Self employed;0;-0.680865172349033;0.680865172349033;n
Agriculture/hunting/mining employees;Self employed;0;0.508704142247804;0.508704142247804;p
Age >=25;All income;0;0.990385929346662;0.990385929346662;p
Civilian labor force;All income;0;0.986162064519767;0.986162064519767;p
Non-Hispanic White;All income;0;-0.598847186128905;0.598847186128905;n
All Housing;All income;0;0.997825617508252;0.997825617508252;p
All Households;All income;0;1;1;p
Families;All income;0;0.965275077009171;0.965275077009171;p
Age <18;All income;0;0.919525409774242;0.919525409774242;p
Children, age <6;All income;0;0.940087279081864;0.940087279081864;p
Gross rent;All income;0;0.899983789786874;0.899983789786874;p
All (hispanic/latino test);All income;0;0.98210723588378;0.98210723588378;p
Age 18 - 64;All income;0;0.985389838647284;0.985389838647284;p
Age >65;All income;0;0.939215942201412;0.939215942201412;p
Ancestry All;All income;0;0.98210723588378;0.98210723588378;p
All bedrooms;All income;0;0.997825617508252;0.997825617508252;p
Heat fuel - occupied;All income;0;1;1;p
Not labor force;All income;0;0.933713665110034;0.933713665110034;p
Civilian age <19;All income;0;0.922412238077756;0.922412238077756;p
Value of homes;All income;0;0.940681829372089;0.940681829372089;p
Grandparent w/ grandchild <18;All income;0;0.776984166858967;0.776984166858967;p
Total labor force age 19-64;All income;0;0.984442892789559;0.984442892789559;p
Take public transportation to work;All income;0;0.607217165791899;0.607217165791899;p
Occupied tenure;All income;0;1;1;p
Unemployed;All income;0;0.816509524913985;0.816509524913985;p
Rent/income;All income;0;0.903415578399612;0.903415578399612;p
Non family(NF);All income;0;0.92467260127151;0.92467260127151;p
Age >16;All income;0;0.989222622272614;0.989222622272614;p
Workers, age >16;All income;0;0.982250079958696;0.982250079958696;p
Civilian age 19-64;All income;0;0.986189818556533;0.986189818556533;p
Employed people;All income;0;0.981291552013715;0.981291552013715;p
Not Hispanic/Latino;All income;0;-0.510005448097577;0.510005448097577;n
All computers/internet;All income;0;1;1;p
Civilian population;All income;0;0.98180160841431;0.98180160841431;p
F age>16;All income;0;0.990073504599891;0.990073504599891;p
Female, age15-50, w child<1y;All income;0;0.925513937681644;0.925513937681644;p
Grands care for grandkids <18;All income;0;0.724275843176362;0.724275843176362;p
Civilian, all;All income;0;0.98180160841431;0.98180160841431;p
C age 6-17;All income;0;0.899828453297252;0.899828453297252;p
